comune,tipo_contratto,prezzo,locali,superficie,url_annuncio,data_scraping,zona,macroarea,prezzo_num,superficie_num,locali_num,prezzo_mq,valido
Roma,vendita,€ 149.000,2 locali,60 m²,https://www.immobiliare.it/annunci/129044806/,2026-06-09,pigneto,Semicentro,149000.0,60.0,2.0,2483.33,1
Roma,vendita,€ 219.000,2 locali,70 m²,https://www.immobiliare.it/annunci/127030783/,2026-06-09,pigneto,Semicentro,219000.0,70.0,2.0,3128.57,1
Roma,vendita,€ 259.000,3 locali,80 m²,https://www.immobiliare.it/annunci/129048946/,2026-06-09,pigneto,Semicentro,259000.0,80.0,3.0,3237.5,1
Roma,vendita,€ 185.000,,48 m²,https://www.immobiliare.it/annunci/125155825/,2026-06-09,pigneto,Semicentro,185000.0,48.0,,3854.17,1
Roma,vendita,€ 430.000,4 locali,120 m²,https://www.immobiliare.it/annunci/112799449/,2026-06-09,pigneto,Semicentro,430000.0,120.0,4.0,3583.33,1
Roma,vendita,€ 370.000,3 locali,100 m²,https://www.immobiliare.it/annunci/129240296/,2026-06-09,pigneto,Semicentro,370000.0,100.0,3.0,3700.0,1
Roma,vendita,€ 175.000,3 locali,95 m²,https://www.immobiliare.it/annunci/129240294/,2026-06-09,pigneto,Semicentro,175000.0,95.0,3.0,1842.11,1
Roma,vendita,€ 320.000,2 locali,72 m²,https://www.immobiliare.it/annunci/129390530/,2026-06-09,pigneto,Semicentro,320000.0,72.0,2.0,4444.44,1
Roma,vendita,€ 329.000,3 locali,110 m²,https://www.immobiliare.it/annunci/127848358/,2026-06-09,pigneto,Semicentro,329000.0,110.0,3.0,2990.91,1
Roma,vendita,€ 230.000,2 locali,68 m²,https://www.immobiliare.it/annunci/129079682/,2026-06-09,pigneto,Semicentro,230000.0,68.0,2.0,3382.35,1
Roma,vendita,€ 219.000,2 locali,57 m²,https://www.immobiliare.it/annunci/125347287/,2026-06-09,pigneto,Semicentro,219000.0,57.0,2.0,3842.11,1
Roma,vendita,€ 219.000,3 locali,70 m²,https://www.immobiliare.it/annunci/118466021/,2026-06-09,pigneto,Semicentro,219000.0,70.0,3.0,3128.57,1
Roma,vendita,€ 150.000,,35 m²,https://www.immobiliare.it/annunci/129240302/,2026-06-09,pigneto,Semicentro,150000.0,35.0,,4285.71,1
Roma,vendita,€ 340.000,3 locali,90 m²,https://www.immobiliare.it/annunci/97806292/,2026-06-09,pigneto,Semicentro,340000.0,90.0,3.0,3777.78,1
Roma,vendita,€ 375.000,5+ locali,105 m²,https://www.immobiliare.it/annunci/129147074/,2026-06-09,pigneto,Semicentro,375000.0,105.0,5.0,3571.43,1
Roma,vendita,€ 499.000,3 locali,85 m²,https://www.immobiliare.it/annunci/121206058/,2026-06-09,pigneto,Semicentro,499000.0,85.0,3.0,5870.59,1
Roma,vendita,€ 139.990,3 locali,75 m²,https://www.immobiliare.it/annunci/128778316/,2026-06-09,pigneto,Semicentro,139990.0,75.0,3.0,1866.53,1
Roma,vendita,€ 335.000,3 locali,82 m²,https://www.immobiliare.it/annunci/121287020/,2026-06-09,pigneto,Semicentro,335000.0,82.0,3.0,4085.37,1
Roma,vendita,€ 299.000,2 locali,40 m²,https://www.immobiliare.it/annunci/127970348/,2026-06-09,pigneto,Semicentro,299000.0,40.0,2.0,7475.0,1
Roma,vendita,€ 395.000,3 locali,100 m²,https://www.immobiliare.it/annunci/127425627/,2026-06-09,pigneto,Semicentro,395000.0,100.0,3.0,3950.0,1
Roma,vendita,€ 275.000,4 locali,90 m²,https://www.immobiliare.it/annunci/127251253/,2026-06-09,pigneto,Semicentro,275000.0,90.0,4.0,3055.56,1
Roma,vendita,€ 299.000,3 locali,103 m²,https://www.immobiliare.it/annunci/123645479/,2026-06-09,pigneto,Semicentro,299000.0,103.0,3.0,2902.91,1
Roma,vendita,€ 350.000,3 locali,90 m²,https://www.immobiliare.it/annunci/127746162/,2026-06-09,pigneto,Semicentro,350000.0,90.0,3.0,3888.89,1
Roma,vendita,€ 330.000,2 locali,60 m²,https://www.immobiliare.it/annunci/125595153/,2026-06-09,pigneto,Semicentro,330000.0,60.0,2.0,5500.0,1
Roma,vendita,€ 180.000,2 locali,60 m²,https://www.immobiliare.it/annunci/117315585/,2026-06-09,pigneto,Semicentro,180000.0,60.0,2.0,3000.0,1
Roma,vendita,€ 600.000,,100 m²,https://www.immobiliare.it/annunci/123418803/,2026-06-09,pigneto,Semicentro,600000.0,100.0,,6000.0,1
Roma,vendita,€ 240.000,2 locali,60 m²,https://www.immobiliare.it/annunci/129733948/,2026-06-09,pigneto,Semicentro,240000.0,60.0,2.0,4000.0,1
Roma,affitto,€ 850/mese,4 locali,116 m²,https://www.immobiliare.it/annunci/118694641/,2026-06-09,ponte-di-nona,Periferia,850.0,116.0,4.0,,1
Roma,affitto,Prezzo su richiesta,5+ locali,250 m²,https://www.immobiliare.it/annunci/124217541/,2026-06-09,ponte-di-nona,Periferia,,250.0,5.0,,1
Roma,affitto,€ 750/mese,2 locali,62 m²,https://www.immobiliare.it/annunci/129711718/,2026-06-09,ponte-di-nona,Periferia,750.0,62.0,2.0,,1
Roma,affitto,€ 750/mese,,65 m²,https://www.immobiliare.it/annunci/129494912/,2026-06-09,ponte-di-nona,Periferia,750.0,65.0,,,1
Roma,affitto,€ 750/mese,2 locali,66 m²,https://www.immobiliare.it/annunci/129631462/,2026-06-09,ponte-di-nona,Periferia,750.0,66.0,2.0,,1
Roma,affitto,€ 740/mese,3 locali,78 m²,https://www.immobiliare.it/annunci/129122966/,2026-06-09,ponte-di-nona,Periferia,740.0,78.0,3.0,,1
Roma,affitto,€ 750/mese,2 locali,60 m²,https://www.immobiliare.it/annunci/105163427/,2026-06-09,ponte-di-nona,Periferia,750.0,60.0,2.0,,1
Roma,affitto,€ 1.995/mese,2 locali,45 m²,https://www.immobiliare.it/annunci/129683210/,2026-06-09,ponte-di-nona,Periferia,1995.0,45.0,2.0,,1
Roma,affitto,€ 1.500/mese,,28 m²,https://www.immobiliare.it/annunci/129652302/,2026-06-09,ponte-di-nona,Periferia,1500.0,28.0,,,1
Roma,affitto,€ 2.000/mese,2 locali,45 m²,https://www.immobiliare.it/annunci/129698094/,2026-06-09,ponte-di-nona,Periferia,2000.0,45.0,2.0,,1
Roma,affitto,€ 1.500/mese,,28 m²,https://www.immobiliare.it/annunci/129708006/,2026-06-09,ponte-di-nona,Periferia,1500.0,28.0,,,1
Roma,affitto,€ 900/mese,2 locali,75 m²,https://www.immobiliare.it/annunci/129689178/,2026-06-09,ponte-di-nona,Periferia,900.0,75.0,2.0,,1
Roma,affitto,€ 670/mese,2 locali,50 m²,https://www.immobiliare.it/annunci/129605856/,2026-06-09,ponte-di-nona,Periferia,670.0,50.0,2.0,,1
Roma,affitto,€ 800/mese,2 locali,65 m²,https://www.immobiliare.it/annunci/84831248/,2026-06-09,ponte-di-nona,Periferia,800.0,65.0,2.0,,1
Roma,affitto,€ 2.800/mese,3 locali,76 m²,https://www.immobiliare.it/annunci/118777849/,2026-06-09,ponte-di-nona,Periferia,2800.0,76.0,3.0,,1
Roma,affitto,€ 1.600/mese,,35 m²,https://www.immobiliare.it/annunci/121436034/,2026-06-09,ponte-di-nona,Periferia,1600.0,35.0,,,1
Roma,affitto,€ 1.600/mese,,34 m²,https://www.immobiliare.it/annunci/127352377/,2026-06-09,ponte-di-nona,Periferia,1600.0,34.0,,,1
Roma,affitto,€ 1.600/mese,,35 m²,https://www.immobiliare.it/annunci/118668777/,2026-06-09,ponte-di-nona,Periferia,1600.0,35.0,,,1
Roma,affitto,€ 1.600/mese,,35 m²,https://www.immobiliare.it/annunci/123802081/,2026-06-09,ponte-di-nona,Periferia,1600.0,35.0,,,1
Roma,affitto,€ 960/mese,2 locali,65 m²,https://www.immobiliare.it/annunci/128770650/,2026-06-09,ponte-di-nona,Periferia,960.0,65.0,2.0,,1
Roma,affitto,€ 650/mese,2 locali,55 m²,https://www.immobiliare.it/annunci/129432946/,2026-06-09,ponte-di-nona,Periferia,650.0,55.0,2.0,,1
Roma,vendita,€ 155.000,2 locali,70 m²,https://www.immobiliare.it/annunci/128875552/,2026-06-09,ponte-di-nona,Periferia,155000.0,70.0,2.0,2214.29,1
Roma,vendita,€ 130.000,2 locali,54 m²,https://www.immobiliare.it/annunci/128613342/,2026-06-09,ponte-di-nona,Periferia,130000.0,54.0,2.0,2407.41,1
Roma,vendita,€ 275.000,4 locali,110 m²,https://www.immobiliare.it/annunci/128675672/,2026-06-09,ponte-di-nona,Periferia,275000.0,110.0,4.0,2500.0,1
Roma,vendita,€ 119.000,2 locali,46 m²,https://www.immobiliare.it/annunci/127440296/,2026-06-09,ponte-di-nona,Periferia,119000.0,46.0,2.0,2586.96,1
Roma,vendita,€ 129.000,2 locali,64 m²,https://www.immobiliare.it/annunci/129275486/,2026-06-09,ponte-di-nona,Periferia,129000.0,64.0,2.0,2015.62,1
Roma,vendita,€ 242.000,3 locali,82 m²,https://www.immobiliare.it/annunci/127666556/,2026-06-09,ponte-di-nona,Periferia,242000.0,82.0,3.0,2951.22,1
Roma,vendita,da € 174.000,2 - 3 locali,da 54 m²,https://www.immobiliare.it/annunci/119692780/,2026-06-09,ponte-di-nona,Periferia,174000.0,54.0,2.0,3222.22,0
Roma,vendita,€ 220.000,3 locali,86 m²,https://www.immobiliare.it/annunci/127616990/,2026-06-09,ponte-di-nona,Periferia,220000.0,86.0,3.0,2558.14,1
Roma,vendita,€ 199.000,2 locali,78 m²,https://www.immobiliare.it/annunci/107434729/,2026-06-09,ponte-di-nona,Periferia,199000.0,78.0,2.0,2551.28,1
Roma,vendita,€ 279.000,3 locali,112 m²,https://www.immobiliare.it/annunci/100759391/,2026-06-09,ponte-di-nona,Periferia,279000.0,112.0,3.0,2491.07,1
Roma,vendita,€ 255.000,3 locali,104 m²,https://www.immobiliare.it/annunci/111735515/,2026-06-09,ponte-di-nona,Periferia,255000.0,104.0,3.0,2451.92,1
Roma,vendita,€ 105.000,2 locali,40 m²,https://www.immobiliare.it/annunci/129715270/,2026-06-09,ponte-di-nona,Periferia,105000.0,40.0,2.0,2625.0,1
Roma,vendita,€ 140.000,2 locali,48 m²,https://www.immobiliare.it/annunci/128304784/,2026-06-09,ponte-di-nona,Periferia,140000.0,48.0,2.0,2916.67,1
Roma,vendita,€ 284.000,4 locali,142 m²,https://www.immobiliare.it/annunci/127791454/,2026-06-09,ponte-di-nona,Periferia,284000.0,142.0,4.0,2000.0,1
Roma,vendita,€ 159.000,2 locali,64 m²,https://www.immobiliare.it/annunci/111393609/,2026-06-09,ponte-di-nona,Periferia,159000.0,64.0,2.0,2484.38,1
Roma,vendita,€ 169.000,3 locali,75 m²,https://www.immobiliare.it/annunci/129459662/,2026-06-09,ponte-di-nona,Periferia,169000.0,75.0,3.0,2253.33,1
Roma,vendita,"da € 62.250,00",2 locali,38 m²,https://www.immobiliare.it/annunci/127146783/,2026-06-09,ponte-di-nona,Periferia,62250.0,38.0,2.0,1638.16,0
Roma,vendita,"da € 63.750,00",2 locali,32 m²,https://www.immobiliare.it/annunci/127618774/,2026-06-09,ponte-di-nona,Periferia,63750.0,32.0,2.0,1992.19,0
Roma,vendita,€ 130.000,,35 m²,https://www.immobiliare.it/annunci/129201808/,2026-06-09,ponte-di-nona,Periferia,130000.0,35.0,,3714.29,1
Roma,vendita,€ 168.000,2 locali,55 m²,https://www.immobiliare.it/annunci/121078306/,2026-06-09,ponte-di-nona,Periferia,168000.0,55.0,2.0,3054.55,1
Roma,vendita,€ 179.000,2 locali,55 m²,https://www.immobiliare.it/annunci/119690146/,2026-06-09,ponte-di-nona,Periferia,179000.0,55.0,2.0,3254.55,1
Roma,vendita,€ 179.000,2 locali,60 m²,https://www.immobiliare.it/annunci/119688714/,2026-06-09,ponte-di-nona,Periferia,179000.0,60.0,2.0,2983.33,1
Roma,vendita,€ 292.000,3 locali,95 m²,https://www.immobiliare.it/annunci/119690080/,2026-06-09,ponte-di-nona,Periferia,292000.0,95.0,3.0,3073.68,1
Roma,vendita,€ 258.000,3 locali,87 m²,https://www.immobiliare.it/annunci/119688116/,2026-06-09,ponte-di-nona,Periferia,258000.0,87.0,3.0,2965.52,1
Roma,vendita,€ 242.000,3 locali,87 m²,https://www.immobiliare.it/annunci/119683402/,2026-06-09,ponte-di-nona,Periferia,242000.0,87.0,3.0,2781.61,1
Roma,vendita,€ 284.000,3 locali,95 m²,https://www.immobiliare.it/annunci/119688910/,2026-06-09,ponte-di-nona,Periferia,284000.0,95.0,3.0,2989.47,1
Roma,vendita,€ 273.000,3 locali,87 m²,https://www.immobiliare.it/annunci/119689556/,2026-06-09,ponte-di-nona,Periferia,273000.0,87.0,3.0,3137.93,1
Roma,vendita,€ 276.000,3 locali,95 m²,https://www.immobiliare.it/annunci/119688226/,2026-06-09,ponte-di-nona,Periferia,276000.0,95.0,3.0,2905.26,1
Roma,vendita,€ 266.000,3 locali,87 m²,https://www.immobiliare.it/annunci/119688782/,2026-06-09,ponte-di-nona,Periferia,266000.0,87.0,3.0,3057.47,1
Roma,vendita,€ 258.000,3 locali,87 m²,https://www.immobiliare.it/annunci/121073958/,2026-06-09,ponte-di-nona,Periferia,258000.0,87.0,3.0,2965.52,1
Roma,vendita,€ 276.000,3 locali,95 m²,https://www.immobiliare.it/annunci/119688322/,2026-06-09,ponte-di-nona,Periferia,276000.0,95.0,3.0,2905.26,1
Roma,vendita,€ 260.000,3 locali,95 m²,https://www.immobiliare.it/annunci/119684340/,2026-06-09,ponte-di-nona,Periferia,260000.0,95.0,3.0,2736.84,1
Roma,vendita,€ 184.000,2 locali,60 m²,https://www.immobiliare.it/annunci/119689432/,2026-06-09,ponte-di-nona,Periferia,184000.0,60.0,2.0,3066.67,1
Roma,vendita,€ 252.000,3 locali,95 m²,https://www.immobiliare.it/annunci/119682960/,2026-06-09,ponte-di-nona,Periferia,252000.0,95.0,3.0,2652.63,1
Roma,vendita,€ 226.000,3 locali,87 m²,https://www.immobiliare.it/annunci/104499353/,2026-06-09,ponte-di-nona,Periferia,226000.0,87.0,3.0,2597.7,1
Roma,vendita,€ 174.000,2 locali,55 m²,https://www.immobiliare.it/annunci/121980552/,2026-06-09,ponte-di-nona,Periferia,174000.0,55.0,2.0,3163.64,1
Roma,vendita,€ 252.000,3 locali,95 m²,https://www.immobiliare.it/annunci/120907002/,2026-06-09,ponte-di-nona,Periferia,252000.0,95.0,3.0,2652.63,1
Roma,vendita,€ 292.000,3 locali,95 m²,https://www.immobiliare.it/annunci/119689966/,2026-06-09,ponte-di-nona,Periferia,292000.0,95.0,3.0,3073.68,1
Roma,vendita,€ 174.000,2 locali,55 m²,https://www.immobiliare.it/annunci/119689748/,2026-06-09,ponte-di-nona,Periferia,174000.0,55.0,2.0,3163.64,1
Roma,vendita,€ 260.000,3 locali,95 m²,https://www.immobiliare.it/annunci/120912298/,2026-06-09,ponte-di-nona,Periferia,260000.0,95.0,3.0,2736.84,1
Roma,vendita,€ 252.000,3 locali,95 m²,https://www.immobiliare.it/annunci/119682502/,2026-06-09,ponte-di-nona,Periferia,252000.0,95.0,3.0,2652.63,1
Roma,vendita,€ 169.000,2 locali,60 m²,https://www.immobiliare.it/annunci/125829791/,2026-06-09,ponte-di-nona,Periferia,169000.0,60.0,2.0,2816.67,1
Roma,vendita,€ 108.000,,43 m²,https://www.immobiliare.it/annunci/129571048/,2026-06-09,ponte-di-nona,Periferia,108000.0,43.0,,2511.63,1
Roma,vendita,€ 242.000,3 locali,82 m²,https://www.immobiliare.it/annunci/119688510/,2026-06-09,ponte-di-nona,Periferia,242000.0,82.0,3.0,2951.22,1
Roma,vendita,"da € 63.750,00",,32 m²,https://www.immobiliare.it/annunci/129028926/,2026-06-09,ponte-di-nona,Periferia,63750.0,32.0,,1992.19,0
Roma,vendita,€ 149.000,3 locali,61 m²,https://www.immobiliare.it/annunci/127837318/,2026-06-09,ponte-di-nona,Periferia,149000.0,61.0,3.0,2442.62,1
Roma,vendita,€ 149.000,2 locali,52 m²,https://www.immobiliare.it/annunci/129714860/,2026-06-09,ponte-di-nona,Periferia,149000.0,52.0,2.0,2865.38,1
Roma,vendita,€ 145.000,2 locali,55 m²,https://www.immobiliare.it/annunci/128867572/,2026-06-09,ponte-di-nona,Periferia,145000.0,55.0,2.0,2636.36,1
Roma,vendita,€ 247.000,3 locali,95 m²,https://www.immobiliare.it/annunci/119681232/,2026-06-09,ponte-di-nona,Periferia,247000.0,95.0,3.0,2600.0,1
Roma,vendita,€ 284.000,3 locali,95 m²,https://www.immobiliare.it/annunci/119688996/,2026-06-09,ponte-di-nona,Periferia,284000.0,95.0,3.0,2989.47,1
Roma,vendita,€ 124.000,2 locali,63 m²,https://www.immobiliare.it/annunci/119576817/,2026-06-09,ponte-di-nona,Periferia,124000.0,63.0,2.0,1968.25,1
Roma,vendita,€ 276.000,3 locali,95 m²,https://www.immobiliare.it/annunci/121982958/,2026-06-09,ponte-di-nona,Periferia,276000.0,95.0,3.0,2905.26,1
Roma,vendita,"€ 215.000€ 229.000(-6,1%)",3 locali,75 m²,https://www.immobiliare.it/annunci/127062779/,2026-06-09,ponte-di-nona,Periferia,215000.0,75.0,3.0,2866.67,1
Roma,vendita,€ 192.000,4 locali,121 m²,https://www.immobiliare.it/annunci/125648981/,2026-06-09,ponte-di-nona,Periferia,192000.0,121.0,4.0,1586.78,1
Roma,vendita,€ 145.000,2 locali,50 m²,https://www.immobiliare.it/annunci/114973135/,2026-06-09,ponte-di-nona,Periferia,145000.0,50.0,2.0,2900.0,1
Roma,vendita,€ 250.000,3 locali,87 m²,https://www.immobiliare.it/annunci/119684952/,2026-06-09,ponte-di-nona,Periferia,250000.0,87.0,3.0,2873.56,1
Roma,vendita,€ 250.000,3 locali,87 m²,https://www.immobiliare.it/annunci/120913456/,2026-06-09,ponte-di-nona,Periferia,250000.0,87.0,3.0,2873.56,1
Roma,vendita,€ 247.000,3 locali,95 m²,https://www.immobiliare.it/annunci/120908160/,2026-06-09,ponte-di-nona,Periferia,247000.0,95.0,3.0,2600.0,1
Roma,vendita,"da € 63.750,00",2 locali,45 m²,https://www.immobiliare.it/annunci/129600542/,2026-06-09,ponte-di-nona,Periferia,63750.0,45.0,2.0,1416.67,0
Roma,vendita,€ 226.000,3 locali,87 m²,https://www.immobiliare.it/annunci/120907872/,2026-06-09,ponte-di-nona,Periferia,226000.0,87.0,3.0,2597.7,1
Roma,vendita,"da € 62.250,00",3 locali,50 m²,https://www.immobiliare.it/annunci/129601576/,2026-06-09,ponte-di-nona,Periferia,62250.0,50.0,3.0,1245.0,0
Roma,vendita,€ 120.000,2 locali,53 m²,https://www.immobiliare.it/annunci/127441622/,2026-06-09,ponte-di-nona,Periferia,120000.0,53.0,2.0,2264.15,1
Roma,vendita,€ 155.000,2 locali,61 m²,https://www.immobiliare.it/annunci/127439672/,2026-06-09,ponte-di-nona,Periferia,155000.0,61.0,2.0,2540.98,1
Roma,vendita,€ 155.000,2 locali,62 m²,https://www.immobiliare.it/annunci/125209377/,2026-06-09,ponte-di-nona,Periferia,155000.0,62.0,2.0,2500.0,1
Roma,vendita,€ 155.000,2 locali,60 m²,https://www.immobiliare.it/annunci/125794167/,2026-06-09,ponte-di-nona,Periferia,155000.0,60.0,2.0,2583.33,1
Roma,vendita,€ 215.000,4 locali,108 m²,https://www.immobiliare.it/annunci/129311404/,2026-06-09,ponte-di-nona,Periferia,215000.0,108.0,4.0,1990.74,1
Roma,vendita,€ 192.000,3 locali,100 m²,https://www.immobiliare.it/annunci/123347533/,2026-06-09,ponte-di-nona,Periferia,192000.0,100.0,3.0,1920.0,1
Roma,vendita,"€ 165.000€ 185.000(-10,8%)",2 locali,60 m²,https://www.immobiliare.it/annunci/128639418/,2026-06-09,ponte-di-nona,Periferia,165000.0,60.0,2.0,2750.0,1
Roma,vendita,€ 150.000,3 locali,65 m²,https://www.immobiliare.it/annunci/121262948/,2026-06-09,ponte-di-nona,Periferia,150000.0,65.0,3.0,2307.69,1
Roma,vendita,€ 225.000,4 locali,100 m²,https://www.immobiliare.it/annunci/125990715/,2026-06-09,ponte-di-nona,Periferia,225000.0,100.0,4.0,2250.0,1
Roma,vendita,€ 275.000,3 locali,88 m²,https://www.immobiliare.it/annunci/124903417/,2026-06-09,ponte-di-nona,Periferia,275000.0,88.0,3.0,3125.0,1
Roma,vendita,€ 159.000,4 locali,85 m²,https://www.immobiliare.it/annunci/129322786/,2026-06-09,ponte-di-nona,Periferia,159000.0,85.0,4.0,1870.59,1
Roma,vendita,€ 229.000,3 locali,81 m²,https://www.immobiliare.it/annunci/128953338/,2026-06-09,ponte-di-nona,Periferia,229000.0,81.0,3.0,2827.16,1
Roma,vendita,€ 245.000,4 locali,107 m²,https://www.immobiliare.it/annunci/121735260/,2026-06-09,ponte-di-nona,Periferia,245000.0,107.0,4.0,2289.72,1
Roma,vendita,€ 195.000,3 locali,108 m²,https://www.immobiliare.it/annunci/124115251/,2026-06-09,ponte-di-nona,Periferia,195000.0,108.0,3.0,1805.56,1
Roma,vendita,€ 189.000,3 locali,115 m²,https://www.immobiliare.it/annunci/128369874/,2026-06-09,ponte-di-nona,Periferia,189000.0,115.0,3.0,1643.48,1
Roma,vendita,€ 169.000,2 locali,64 m²,https://www.immobiliare.it/annunci/125209599/,2026-06-09,ponte-di-nona,Periferia,169000.0,64.0,2.0,2640.62,1
Roma,vendita,€ 129.000,3 locali,85 m²,https://www.immobiliare.it/annunci/122973356/,2026-06-09,ponte-di-nona,Periferia,129000.0,85.0,3.0,1517.65,1
Roma,vendita,€ 125.000,3 locali,81 m²,https://www.immobiliare.it/annunci/129529558/,2026-06-09,ponte-di-nona,Periferia,125000.0,81.0,3.0,1543.21,1
Roma,vendita,€ 129.000,3 locali,85 m²,https://www.immobiliare.it/annunci/89686803/,2026-06-09,ponte-di-nona,Periferia,129000.0,85.0,3.0,1517.65,1
Roma,vendita,€ 129.000,2 locali,60 m²,https://www.immobiliare.it/annunci/129201332/,2026-06-09,ponte-di-nona,Periferia,129000.0,60.0,2.0,2150.0,1
Roma,vendita,€ 169.000,3 locali,60 m²,https://www.immobiliare.it/annunci/125805367/,2026-06-09,ponte-di-nona,Periferia,169000.0,60.0,3.0,2816.67,1
Roma,vendita,€ 219.000,3 locali,95 m²,https://www.immobiliare.it/annunci/129167508/,2026-06-09,ponte-di-nona,Periferia,219000.0,95.0,3.0,2305.26,1
Roma,vendita,€ 169.000,3 locali,70 m²,https://www.immobiliare.it/annunci/125553885/,2026-06-09,ponte-di-nona,Periferia,169000.0,70.0,3.0,2414.29,1
Roma,vendita,€ 179.000,2 locali,65 m²,https://www.immobiliare.it/annunci/126595247/,2026-06-09,ponte-di-nona,Periferia,179000.0,65.0,2.0,2753.85,1
Roma,vendita,€ 169.000,2 locali,50 m²,https://www.immobiliare.it/annunci/126463139/,2026-06-09,ponte-di-nona,Periferia,169000.0,50.0,2.0,3380.0,1
Roma,vendita,€ 159.000,2 locali,60 m²,https://www.immobiliare.it/annunci/127111571/,2026-06-09,ponte-di-nona,Periferia,159000.0,60.0,2.0,2650.0,1
Roma,vendita,€ 169.000,3 locali,65 m²,https://www.immobiliare.it/annunci/129730176/,2026-06-09,ponte-di-nona,Periferia,169000.0,65.0,3.0,2600.0,1
Roma,vendita,€ 239.000,3 locali,80 m²,https://www.immobiliare.it/annunci/127970836/,2026-06-09,ponte-di-nona,Periferia,239000.0,80.0,3.0,2987.5,1
Roma,vendita,€ 225.000,5 locali,85 m²,https://www.immobiliare.it/annunci/123096889/,2026-06-09,ponte-di-nona,Periferia,225000.0,85.0,5.0,2647.06,1
Roma,vendita,€ 159.000,2 locali,60 m²,https://www.immobiliare.it/annunci/129199618/,2026-06-09,ponte-di-nona,Periferia,159000.0,60.0,2.0,2650.0,1
Roma,vendita,€ 159.000,4 locali,95 m²,https://www.immobiliare.it/annunci/129314988/,2026-06-09,ponte-di-nona,Periferia,159000.0,95.0,4.0,1673.68,1
Roma,vendita,€ 259.000,3 locali,95 m²,https://www.immobiliare.it/annunci/128927670/,2026-06-09,ponte-di-nona,Periferia,259000.0,95.0,3.0,2726.32,1
